ID_Cliente,Edad,Ingreso_Anual_COP,Gasto_Anual_COP,Nivel_Educacion
723,21,20443472.0,4081516,Posgrado
724,42,22181935.0,4590163,Posgrado
725,36,23979917.0,7210177,Profesional
726,33,16342912.0,7852493,Posgrado
727,35,10000000.0,1000000,Profesional
728,38,26733145.0,11178699,Posgrado
729,29,32108702.0,12565312,Profesional
730,27,29222672.0,8960553,Posgrado
731,36,,7070066,Profesional
732,25,30652610.0,1000000,Profesional
733,39,50029764.0,32583830,Profesional
734,18,27275102.0,15239063,
735,45,22514422.0,10002821,Técnico
736,39,26066074.0,13625429,Posgrado
737,37,40079731.0,8176261,Bachillerato
738,44,60776963.0,20441951,Profesional
739,51,21913995.0,9326969,Técnico
740,45,31521324.0,18031603,Técnico
741,18,35529953.0,11087912,
742,22,18263570.0,9386494,Posgrado
743,28,30307826.0,6075866,Profesional
744,35,,3768006,Técnico
745,40,12387305.0,1000000,Profesional
746,27,36037879.0,9546802,Técnico
747,36,24760756.0,17784789,Técnico
748,27,33192952.0,6510500,Bachillerato
749,28,29732772.0,5191073,Profesional
750,20,18411902.0,10124507,Técnico
751,25,29328807.0,21691984,Profesional
752,21,16194095.0,4616050,Técnico
753,25,60140504.0,38628334,Técnico
754,45,15229163.0,4620422,Bachillerato
755,25,27202387.0,16534004,Posgrado
756,61,17815370.0,11445880,Profesional
757,39,39901262.0,20257555,Bachillerato
758,36,25418612.0,19651435,Profesional
759,26,23146973.0,8702318,Posgrado
760,42,45961227.0,30030661,Profesional
761,29,30444722.0,10461438,Profesional
762,36,38842678.0,11507477,Bachillerato
763,60,18366611.0,1000000,Profesional
764,34,14861721.0,8133621,Profesional
765,46,31652000.0,13460393,Profesional
766,27,25579063.0,14704440,Posgrado
767,34,41034563.0,11879559,Técnico
768,52,28825002.0,11029545,Bachillerato
769,28,33239371.0,9367962,Posgrado
770,53,13323189.0,6692838,Profesional
771,42,77124102.0,46547014,Bachillerato
772,29,27634814.0,11571841,Técnico
773,41,42520693.0,16528783,Posgrado
774,44,19749961.0,13806665,Bachillerato
775,41,34994899.0,24004638,Bachillerato
776,19,15639112.0,3245476,Técnico
777,27,37608545.0,7862390,Posgrado
778,32,25108598.0,22805626,Posgrado
779,34,30441068.0,11245796,
780,41,42528923.0,20060200,Profesional
781,36,16198638.0,10779196,Técnico
782,21,21305207.0,5784933,Bachillerato
783,38,37707519.0,14370573,Profesional
784,41,85653331.0,38484757,Bachillerato
785,40,27998647.0,17693600,
786,45,40316686.0,12036120,Profesional
787,43,28437583.0,10164688,Bachillerato
788,39,79227239.0,42573505,Profesional
789,34,12523245.0,2687097,Profesional
790,18,31453425.0,2851338,Profesional
791,39,13308798.0,5590462,Bachillerato
792,37,10000000.0,1000000,Técnico
793,37,34810825.0,25484273,Profesional
794,22,32167167.0,10515914,Posgrado
795,24,26017747.0,9687482,Bachillerato
796,45,28448639.0,17591800,Posgrado
797,34,141223974.0,71277981,Profesional
798,41,26366909.0,12134113,Profesional
799,35,38716255.0,18271844,Bachillerato
800,35,21682705.0,5884786,Técnico
801,44,34772041.0,8712253,Bachillerato
802,29,26631122.0,6598435,Técnico
803,35,24433084.0,8210923,Posgrado
804,30,74488641.0,33641925,Bachillerato
805,30,54043531.0,13621380,Profesional
806,31,32122949.0,5131474,Bachillerato
807,37,10000000.0,6877996,Profesional
808,30,,4788819,Bachillerato
809,47,115898077.0,19653909,Bachillerato
810,26,26732138.0,11235957,Técnico
811,33,52081310.0,16292002,Profesional
812,30,61692883.0,38850927,Bachillerato
813,49,33470998.0,15214423,Bachillerato
814,36,19693459.0,3369746,
815,45,10000000.0,1000000,Posgrado
816,20,42236255.0,5136144,Profesional
817,37,19961778.0,16739727,Profesional
818,43,21995289.0,24084997,Profesional
819,35,16059285.0,7224713,Bachillerato
820,45,26273967.0,19346671,Profesional
821,29,30510073.0,1000000,Bachillerato
822,49,34311966.0,9994166,Técnico
823,57,17180693.0,9339536,Profesional
824,31,54579199.0,13515659,Profesional
825,30,22259079.0,8399223,Bachillerato
826,49,12987179.0,2171653,Bachillerato
827,50,28408422.0,17975025,Profesional
828,29,30520086.0,8725270,Profesional
829,30,32508191.0,24981076,Bachillerato
830,32,59279502.0,6189642,Bachillerato
831,21,26654899.0,8225804,Posgrado
832,25,28258309.0,13375635,Profesional
833,24,17280957.0,7239347,Posgrado
834,27,45217045.0,20761998,Técnico
835,34,32896027.0,6403508,Profesional
836,37,24317190.0,4768923,Bachillerato
837,50,11575143.0,3633754,Profesional
838,25,61769114.0,43304370,Bachillerato
839,44,16238052.0,7632795,Bachillerato
840,32,22321679.0,11642886,Bachillerato
841,34,35886803.0,9702327,Profesional
842,41,16492709.0,7591015,Profesional
843,23,14217057.0,6392540,Profesional
844,38,10373179.0,6481988,Posgrado
845,36,43021322.0,23656731,Profesional
846,39,22842075.0,7744711,Profesional
847,37,129649211.0,18572785,Posgrado
848,59,18247349.0,8386080,Profesional
849,28,18924774.0,10200713,Bachillerato
850,29,22612455.0,14850201,Posgrado
851,28,33877961.0,3403536,Bachillerato
852,29,23714714.0,5135546,Profesional
853,28,40746236.0,13531320,Técnico
854,46,18391768.0,6753486,Profesional
855,49,15035311.0,1000000,Profesional
856,29,12207982.0,7624719,
857,26,10000000.0,5890684,Profesional
858,39,23153891.0,12297264,Profesional
859,29,25808585.0,15674989,Técnico
860,41,21877940.0,4008987,
861,37,55862889.0,21756487,Técnico
862,19,55435073.0,7086155,Profesional
863,50,25375798.0,14340651,Profesional
864,52,12234218.0,6241779,Posgrado
865,28,22597625.0,5392594,Bachillerato
866,31,22226531.0,3551444,Bachillerato
867,37,21598630.0,13433472,Bachillerato
868,38,21164768.0,8195754,Bachillerato
869,41,21638322.0,1445996,Profesional
870,55,,12047010,Posgrado
871,33,21833092.0,13839324,Técnico
872,27,33293381.0,10376961,Posgrado
873,21,35923143.0,9229919,Bachillerato
874,27,19027300.0,172056,Posgrado
875,34,56640826.0,9929832,Bachillerato
876,52,18378219.0,13088067,Posgrado
877,29,13360426.0,7163265,Bachillerato
878,37,36291603.0,19761196,Posgrado
879,34,19935325.0,10307289,Bachillerato
880,46,,19883264,Técnico
881,60,10000000.0,9459820,Profesional
882,29,,7161870,Técnico
883,30,41986329.0,14840478,Profesional
884,45,14167620.0,3999414,Posgrado
885,41,14322171.0,9916331,Profesional
886,53,69222803.0,17341798,Profesional
887,40,20749194.0,7920605,Bachillerato
888,31,19768800.0,6351567,Profesional
889,40,10000000.0,2929254,Profesional
890,46,25173913.0,12672515,Posgrado
891,43,26771491.0,5081378,Técnico
892,40,42903093.0,19959070,Profesional
893,45,14904425.0,1969882,Bachillerato
894,46,14027981.0,5076490,Técnico
895,48,37587768.0,21464930,Técnico
896,41,49628358.0,22941886,Técnico
897,33,13675709.0,5290413,Técnico
898,36,51519193.0,15540205,Bachillerato
899,47,30568446.0,9229118,Profesional
900,26,51784975.0,429866,Bachillerato
901,38,28964970.0,23314314,Posgrado
902,31,10000000.0,6243353,Bachillerato
903,35,,1000000,Bachillerato
904,47,,1000000,Profesional
905,36,19188753.0,14873818,Profesional
906,35,24710169.0,8570081,Profesional
907,21,27470992.0,12922365,Profesional
908,42,10000000.0,6027005,Técnico
909,41,69191025.0,19482775,Profesional
910,56,19115691.0,7149682,Profesional
911,31,38631387.0,23719445,Técnico
912,37,28727269.0,14410791,Profesional
913,37,56261300.0,9062586,Profesional
914,50,36753205.0,5496456,Técnico
915,34,26675225.0,4965860,Profesional
916,37,19190969.0,10067381,Posgrado
917,41,44706671.0,15160380,Profesional
918,36,11757328.0,1000000,Bachillerato
919,30,41435690.0,30688185,
920,36,17316763.0,8108573,Bachillerato
921,45,56111411.0,8497769,Bachillerato
922,24,32519735.0,9482253,Técnico
923,36,41399105.0,10958395,Profesional
924,27,31255388.0,13635577,Posgrado
925,46,12491005.0,8415139,Profesional
926,19,,15195292,Posgrado
927,29,41988343.0,17551698,Bachillerato
928,38,32606944.0,10220087,Bachillerato
929,50,,26133258,Profesional
930,34,36702125.0,9305820,Posgrado
931,29,18501400.0,2111041,Profesional
932,53,20149214.0,11941100,Bachillerato
933,20,31584170.0,7194513,Bachillerato
934,18,10000000.0,5179792,Bachillerato
935,39,69263517.0,29227730,Técnico
936,29,37414964.0,15837895,Bachillerato
937,24,55407484.0,7952515,Posgrado
938,42,13611233.0,6384521,Profesional
939,37,55895281.0,17821871,Profesional
940,29,91555636.0,43368942,Bachillerato
941,22,15498731.0,7577380,Bachillerato
942,43,44119341.0,14020470,Profesional
943,41,30016653.0,10968430,Posgrado
944,34,,3386708,Profesional
945,53,38383948.0,13061767,Posgrado
946,24,45513044.0,3334132,Profesional
947,19,22212031.0,6491064,Bachillerato
948,28,53739894.0,31215943,Bachillerato
949,34,13037315.0,4328861,Profesional
950,37,14208200.0,3086100,Técnico
951,32,32120552.0,3152356,Técnico
952,38,30383205.0,1032318,Técnico
953,22,20966179.0,6526839,Técnico
954,49,44969954.0,13341592,Posgrado
955,34,39120418.0,22243672,Bachillerato
956,46,46074834.0,20521334,Técnico
957,38,28208663.0,6109651,Profesional
958,39,40548042.0,17378261,Profesional
959,40,24007642.0,11093578,Profesional
960,39,83772662.0,12788583,Posgrado
961,41,19983850.0,16574530,Profesional
962,48,85956907.0,57606682,Profesional
963,36,30527910.0,5301861,Bachillerato
964,42,15081094.0,1000000,Profesional
965,34,59456030.0,20488799,Profesional
966,49,31949229.0,15417749,Profesional
967,28,45913510.0,25928977,Posgrado
968,53,55319492.0,29961506,Profesional
969,34,35522814.0,22565640,Profesional
970,20,22310935.0,13823664,Bachillerato
971,36,48864642.0,22673796,Bachillerato
972,28,30011334.0,12362293,Bachillerato
973,43,42272057.0,16815471,Bachillerato
974,28,10219851.0,1000000,Técnico
975,30,37513026.0,159418,Técnico
976,18,21799880.0,11934616,Profesional
977,30,,33242703,Profesional
978,18,40965942.0,18307879,Profesional
979,19,33822499.0,19559969,Profesional
980,42,38257988.0,20393294,Técnico
981,42,18210110.0,2520035,Posgrado
982,39,67547140.0,34653237,Bachillerato
983,25,81197348.0,37325736,Posgrado
984,34,36512480.0,4940608,Técnico
985,34,66446636.0,6444948,Profesional
986,23,22570038.0,15665289,Bachillerato
987,50,20138644.0,12463387,Bachillerato
988,43,30620194.0,19380426,Técnico
989,32,37287863.0,12434445,Profesional
990,35,24635883.0,8283145,Técnico
991,37,39255104.0,6434293,Profesional
992,18,34966558.0,4753704,Técnico
993,32,18211331.0,9425513,Técnico
994,28,38884429.0,10051913,Posgrado
995,24,46199154.0,19253299,Posgrado
996,32,32685515.0,12926826,
997,52,53384552.0,20308668,Bachillerato
998,41,16321699.0,15359657,Bachillerato
999,29,37908395.0,14131578,Posgrado
1000,40,16710830.0,3532937,Bachillerato
1001,48,17187058.0,13220885,Profesional
1002,44,21883478.0,13025802,Técnico
1003,35,,9320731,Posgrado
1004,28,22810009.0,2624566,Técnico
1005,41,26953744.0,6252134,Técnico
1006,38,45593931.0,10134473,Profesional
1007,43,25549502.0,18968670,Posgrado
1008,41,13577099.0,6732807,Posgrado
1009,45,53049811.0,17016341,Profesional
1010,29,19740104.0,10994745,Profesional
1011,48,29131998.0,8919569,Profesional
1012,36,21661292.0,11691279,Profesional
1013,55,33148669.0,23921788,Posgrado
1014,28,51846485.0,31229863,Profesional
1015,52,38118470.0,23969259,Profesional
1016,36,19502498.0,7831005,Profesional
1017,28,89164097.0,51445724,Profesional
1018,30,33061323.0,6262592,Posgrado
1019,31,27869343.0,12426060,Técnico
1020,39,48577482.0,41627524,Bachillerato
1021,40,33985122.0,10266369,Profesional
1022,29,36627945.0,23055981,Bachillerato
1023,34,10970208.0,42438950,Profesional
1024,56,26144443.0,2450412,Posgrado
1025,52,25592950.0,18158013,Profesional
1026,39,31800647.0,5522938,Posgrado
1027,35,51262287.0,27713859,Bachillerato
1028,36,14124775.0,1135848,Posgrado
1029,41,11228098.0,4621804,Profesional
1030,24,22368187.0,7248208,Bachillerato
1031,32,13253158.0,1000000,Profesional
1032,18,24258855.0,5912426,Posgrado
1033,38,38568937.0,22166197,Bachillerato
1034,41,19217531.0,9173348,Profesional
1035,30,,3715752,Posgrado
1036,50,31058296.0,20884723,Bachillerato
1037,22,46176412.0,12808498,Profesional
1038,20,12854714.0,2163487,
1039,37,45209786.0,23137069,Técnico
1040,45,45143688.0,14311559,Profesional
1041,51,48339060.0,35728504,Bachillerato
1042,30,55171001.0,30934315,Profesional
1043,45,90215778.0,35429884,Bachillerato
1044,34,25107117.0,7530730,Técnico
1045,33,31689429.0,18737869,Profesional
1046,43,24360870.0,4941830,Técnico
1047,41,30029667.0,5502576,Técnico
1048,19,64562520.0,11921074,Profesional
1049,49,15312816.0,10359272,Posgrado
1050,48,19505033.0,15098066,Posgrado
1051,28,59727219.0,14584286,Profesional
1052,38,49959647.0,7072653,Posgrado
1053,39,25018900.0,9044965,Posgrado
1054,37,45988822.0,25143739,Técnico
1055,29,35580769.0,8483143,
1056,28,63518721.0,17574052,Bachillerato
1057,34,31138723.0,18569484,Profesional
1058,46,50099620.0,31152564,Posgrado
1059,40,112415669.0,81757746,Profesional
1060,31,40457294.0,22263228,
1061,42,30749122.0,2757704,Bachillerato
1062,18,,8325666,Bachillerato
1063,46,24992029.0,6610796,Profesional
1064,18,99006077.0,33463728,Posgrado
1065,31,32826394.0,24896732,Técnico
1066,23,26173062.0,18451357,Posgrado
1067,22,19753938.0,13016529,Bachillerato
1068,46,51925369.0,13824993,Profesional
1069,30,46283757.0,27821885,Profesional
1070,38,23394950.0,13364480,Posgrado
1071,34,40021749.0,4961968,Bachillerato
1072,39,14110502.0,8155176,Bachillerato
1073,35,32906910.0,10718301,Bachillerato
1074,22,37621494.0,5991363,Posgrado
1075,44,70447114.0,38741895,Bachillerato
1076,30,20405163.0,6620863,Bachillerato
1077,19,42766849.0,3985662,Profesional
1078,30,19172623.0,1840289,Profesional
1079,50,15377618.0,10980564,Profesional
1080,43,58529216.0,31898590,Posgrado
1081,31,65073475.0,34368956,Profesional
1082,31,35209138.0,9672274,Posgrado
1083,31,55248702.0,5257237,Profesional
1084,55,32078196.0,3546253,Técnico
1085,38,28606717.0,8803859,Posgrado
1086,39,25398206.0,11346050,
1087,45,25687433.0,2551426,Técnico
1088,37,13836314.0,9821714,Profesional
1089,32,34237610.0,10294118,Técnico
1090,33,29401051.0,13404433,Bachillerato
1091,34,43548608.0,5766737,Profesional
1092,34,31436169.0,11954628,Profesional
1093,42,27656078.0,1778854,Profesional
1094,35,19406360.0,3610517,Bachillerato
1095,42,31102058.0,1000000,Posgrado
1096,34,43393774.0,27255487,Bachillerato
1097,35,16937462.0,10309547,Técnico
1098,18,31341222.0,12331335,Técnico
1099,44,33707449.0,3618214,Bachillerato
1100,38,20950551.0,10147951,Técnico
1101,44,22359901.0,15535599,Profesional
1102,18,33666484.0,8401495,Posgrado
1103,55,17021663.0,7141350,Posgrado
1104,33,,23815813,Profesional
1105,46,19173328.0,7875701,Profesional
1106,24,,29020501,Profesional
1107,41,96554851.0,59993986,Profesional
1108,24,19507889.0,9215248,Profesional
1109,28,39185285.0,12193183,
1110,54,20859853.0,2979770,Profesional
1111,33,50484909.0,34734849,Técnico
1112,37,15935800.0,5447027,Profesional
1113,43,38148664.0,31359868,Profesional
1114,39,19388941.0,2212264,Profesional
1115,36,27050489.0,10163557,Técnico
1116,38,17915831.0,3346093,Profesional
1117,59,45257690.0,12272643,Posgrado
1118,34,19741187.0,6561388,Posgrado
1119,37,39534729.0,22768141,Bachillerato
1120,45,25258137.0,6134653,Bachillerato
1121,46,28331129.0,14334484,Profesional
1122,46,32300261.0,15227648,Técnico
1123,41,20497133.0,1000000,Bachillerato
1124,23,33327435.0,9958181,
1125,51,64480616.0,34024788,Profesional
1126,23,20331064.0,16178501,Profesional
1127,38,53898489.0,34650116,Profesional
1128,27,63449619.0,36486280,Profesional
1129,34,19947820.0,8451880,Profesional
1130,38,14493062.0,9629934,Bachillerato
1131,38,34889217.0,17121460,Profesional
1132,39,22816720.0,12328432,Bachillerato
1133,51,76363053.0,47955115,Profesional
1134,39,30526682.0,3057255,Técnico
1135,32,20087498.0,13757702,Profesional
1136,44,,6908012,Profesional
1137,46,51735792.0,22704266,Técnico
1138,22,22547076.0,4019523,Bachillerato
1139,40,30664688.0,3662588,Técnico
1140,42,48380592.0,14914769,Profesional
1141,32,23548643.0,4810389,Bachillerato
1142,48,29318917.0,1000000,Bachillerato
1143,33,29752500.0,14916729,Profesional
1144,36,42218547.0,2745746,Profesional
1145,33,40308789.0,15161007,Técnico
1146,35,26873495.0,6089475,Profesional
1147,24,30970090.0,15075897,Posgrado
1148,20,24910960.0,9834963,Posgrado
1149,50,14330514.0,3371567,Técnico
1150,26,34123892.0,15673351,Profesional
1151,25,77269032.0,40038076,Profesional
1152,18,19285197.0,1000000,Posgrado
1153,28,20382618.0,8603642,Profesional
1154,21,19410875.0,1000000,
1155,51,43098718.0,32242351,Profesional
1156,45,37541241.0,8148663,Profesional
1157,28,27713745.0,14535240,Profesional
1158,57,18957276.0,10228868,Técnico
1159,44,31418150.0,11748477,Bachillerato
1160,31,13720434.0,1213144,Técnico
1161,18,32230418.0,5726214,Posgrado
1162,57,46384232.0,16695340,Profesional
1163,21,16048217.0,10898320,Profesional
1164,18,13942451.0,3115890,Profesional
1165,45,66083317.0,32911213,Bachillerato
1166,59,,13751045,Técnico
1167,48,52940640.0,15062696,Profesional
1168,40,27776728.0,11303325,Posgrado
1169,40,27666435.0,17699890,Bachillerato
1170,43,37352645.0,20908365,Técnico
1171,42,19282500.0,5316791,Bachillerato
1172,37,32054768.0,23686033,Bachillerato
1173,36,24790305.0,1294649,Técnico
1174,34,15501714.0,6753161,Profesional
1175,27,35514406.0,11275399,Bachillerato
1176,32,26299330.0,7063355,Bachillerato
1177,18,27734717.0,9691318,Profesional
1178,34,16380914.0,2203666,
1179,25,66479761.0,35883636,Técnico
1180,23,46504750.0,18180437,Profesional
1181,36,48583080.0,19564216,Técnico
